Taxon,Family,Subfamily,Clade,Constraint,Scientific Name,Data,Genes,Length
Anura,Microhylidae,Asterophryninae,Asterophryninae,Choerophryne,Choerophryne rostellifer,1,2,942
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus aenigma,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus albolineatus,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus amabilis,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus ateles,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus australis,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus balbus,1,2,954
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus bewaniensis,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus biroi,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus bombiens,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus caverniphilus,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus cheesmanae,1,2,2266
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus clapporum,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus concinnus,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus crepitans,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus cryptotympanum,1,5,3871
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus cupricarenus,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus daymani,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus desticans,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus exiguus,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus hinchinbrookensis,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus hosmeri,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus humicola,1,2,954
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus infacetus,1,1,494
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus interruptus,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus iovaorum,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus kaindiensis,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus kethuk,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus kulakula,1,1,516
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus linnaeus,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus mcdonaldi,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus melanops,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus misimae,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus monosyllabus,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus montanus,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus monticola,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus neglectus,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus nexipus,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus nubicola,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus ornatus,1,1,496
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus pakayakulangun,1,1,515
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus parkeri,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus peninsularis,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus petrophilus,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus phaeobalius,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus pictus,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus pipilans,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus pulchellus,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus riparius,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus saxatilis,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus shellyi,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus sphagnicola,1,4,2859
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus tagulensis,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus tenuidactylus,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus tetzlaffi,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus timidus,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus tomaiodactylus,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus tridactylus,1,2,947
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus variabilis,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus verecundus,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus verrucosus,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus wempi,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Cophixalus,Cophixalus zweifeli,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Copiula,Copiula exspectata,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Copiula,Copiula fistulans,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Copiula,Copiula major,1,2,955
Anura,Microhylidae,Asterophryninae,Asterophryninae,Copiula,Copiula minor,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Copiula,Copiula obsti,1,2,945
Anura,Microhylidae,Asterophryninae,Asterophryninae,Copiula,Copiula oxyrhina,1,1,482
Anura,Microhylidae,Asterophryninae,Asterophryninae,Copiula,Copiula pipiens,1,2,943
Anura,Microhylidae,Asterophryninae,Asterophryninae,Copiula,Copiula tyleri,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Gastrophrynoides,Gastrophrynoides borneensis,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Gastrophrynoides,Gastrophrynoides immaculatus,1,4,2909
Anura,Microhylidae,Asterophryninae,Asterophryninae,Genyophryne,Genyophryne thomsoni,1,5,3311
Anura,Microhylidae,Asterophryninae,Asterophryninae,Hylophorbus,Hylophorbus atrifasciatus,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Hylophorbus,Hylophorbus nigrinus,1,2,959
Anura,Microhylidae,Asterophryninae,Asterophryninae,Hylophorbus,Hylophorbus picoides,1,4,1936
Anura,Microhylidae,Asterophryninae,Asterophryninae,Hylophorbus,Hylophorbus proekes,1,4,1863
Anura,Microhylidae,Asterophryninae,Asterophryninae,Hylophorbus,Hylophorbus rainerguentheri,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Hylophorbus,Hylophorbus richardsi,1,4,1831
Anura,Microhylidae,Asterophryninae,Asterophryninae,Hylophorbus,Hylophorbus rufescens,1,8,5609
Anura,Microhylidae,Asterophryninae,Asterophryninae,Hylophorbus,Hylophorbus sextus,1,2,924
Anura,Microhylidae,Asterophryninae,Asterophryninae,Hylophorbus,Hylophorbus tetraphonus,1,2,935
Anura,Microhylidae,Asterophryninae,Asterophryninae,Hylophorbus,Hylophorbus wondiwoi,1,2,955
Anura,Microhylidae,Asterophryninae,Asterophryninae,Liophryne,Liophryne allisoni,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Liophryne,Liophryne dentata,1,2,954
Anura,Microhylidae,Asterophryninae,Asterophryninae,Liophryne,Liophryne magnitympanum,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Liophryne,Liophryne rhododactyla,1,5,3321
Anura,Microhylidae,Asterophryninae,Asterophryninae,Liophryne,Liophryne rubra,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Liophryne,Liophryne schlaginhaufeni,1,3,1662
Anura,Microhylidae,Asterophryninae,Asterophryninae,Liophryne,Liophryne similis,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Mantophryne,Mantophryne axanthogaster,1,4,1829
Anura,Microhylidae,Asterophryninae,Asterophryninae,Mantophryne,Mantophryne infulata,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Mantophryne,Mantophryne lateralis,1,2,949
Anura,Microhylidae,Asterophryninae,Asterophryninae,Mantophryne,Mantophryne louisiadensis,1,4,1832
Anura,Microhylidae,Asterophryninae,Asterophryninae,Metamagnusia,Metamagnusia marani,1,2,873
Anura,Microhylidae,Asterophryninae,Asterophryninae,Metamagnusia,Metamagnusia slateri,1,4,2273
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oninia,Oninia senglaubi,1,2,866
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne albopunctata,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne alticola,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne ampelos,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne anamiatoi,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne anthonyi,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne anulata,1,3,2971
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne asplenicola,1,2,934
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne atrigularis,1,2,956
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne biroi,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne brachypus,1,4,2526
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne brevicrus,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne brevirostris,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne celebensis,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne clamata,1,2,949
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne crucifer,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne ezra,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne flava,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne frontifasciata,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne furu,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne geislerorum,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne geminus,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne graminus,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne habbemensis,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne hypsiops,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne idenburgensis,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne inornata,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne insulana,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne jeffersoniana,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne kampeni,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne kapisa,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne loriae,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne mertoni,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne minuta,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne moluccensis,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne monticola,1,2,1653
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne nana,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne notata,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne oviprotector,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne parkeri,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne pseudasplenicola,1,2,911
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne rookmaakeri,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne sibilans,1,2,955
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne streiffeleri,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne terrestris,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne unicolor,1,2,937
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne variabilis,1,2,2259
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne waira,1,2,935
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne wapoga,1,2,960
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne wolterstorffi,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oreophryne,Oreophryne zimmeri,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oxydactyla,Oxydactyla alpestris,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oxydactyla,Oxydactyla brevicrus,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oxydactyla,Oxydactyla coggeri,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oxydactyla,Oxydactyla crassa,1,2,960
Anura,Microhylidae,Asterophryninae,Asterophryninae,Oxydactyla,Oxydactyla stenodactyla,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Paedophryne,Paedophryne amauensis,1,2,865
Anura,Microhylidae,Asterophryninae,Asterophryninae,Paedophryne,Paedophryne dekot,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Paedophryne,Paedophryne kathismaphlox,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Paedophryne,Paedophryne oyatabu,1,1,521
Anura,Microhylidae,Asterophryninae,Asterophryninae,Paedophryne,Paedophryne swiftorum,1,2,883
Anura,Microhylidae,Asterophryninae,Asterophryninae,Paedophryne,Paedophryne verrucosa,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Pherohapsis,Pherohapsis menziesi,1,2,877
Anura,Microhylidae,Asterophryninae,Asterophryninae,Pseudocallulops,Pseudocallulops eurydactylus,1,2,957
Anura,Microhylidae,Asterophryninae,Asterophryninae,Pseudocallulops,Pseudocallulops pullifer,1,2,952
Anura,Microhylidae,Asterophryninae,Asterophryninae,Sphenophryne,Sphenophryne cornuta,1,8,5681
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina adisca,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina anorbis,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina arboricola,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina arfakiana,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina arndti,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina bidens,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina bouwensi,1,2,954
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina brachyrhyncha,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina eiponis,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina fuscigula,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina gigantea,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina huon,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina lanthanites,1,2,955
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina macrodisca,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina macrops,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina mehelyi,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina minima,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina multisica,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina obesa,1,7,5465
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina ocellata,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina ophiodon,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina oxycephala,1,2,941
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina parkerorum,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina rostrata,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina scheepstrai,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina schiefenhoeveli,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina similis,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina subcrocea,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina tumulus,0,0,0
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina varia,1,2,942
Anura,Microhylidae,Asterophryninae,Asterophryninae,Xenorhina,Xenorhina zweifeli,0,0,0
Anura,Microhylidae,Cophylinae,Cophylinae,Anodonthyla,Anodonthyla boulengerii,1,6,5245
Anura,Microhylidae,Cophylinae,Cophylinae,Anodonthyla,Anodonthyla emilei,1,1,493
Anura,Microhylidae,Cophylinae,Cophylinae,Anodonthyla,Anodonthyla hutchisoni,1,3,1466
Anura,Microhylidae,Cophylinae,Cophylinae,Anodonthyla,Anodonthyla jeanbai,1,1,489
Anura,Microhylidae,Cophylinae,Cophylinae,Anodonthyla,Anodonthyla montana,1,6,5519
Anura,Microhylidae,Cophylinae,Cophylinae,Anodonthyla,Anodonthyla moramora,1,3,2776
Anura,Microhylidae,Cophylinae,Cophylinae,Anodonthyla,Anodonthyla nigrigularis,1,3,2762
Anura,Microhylidae,Cophylinae,Cophylinae,Anodonthyla,Anodonthyla pollicaris,1,3,1559
Anura,Microhylidae,Cophylinae,Cophylinae,Anodonthyla,Anodonthyla rouxae,1,2,2215
Anura,Microhylidae,Cophylinae,Cophylinae,Anodonthyla,Anodonthyla theoi,1,3,1562
Anura,Microhylidae,Cophylinae,Cophylinae,Anodonthyla,Anodonthyla vallani,1,1,490
Anura,Microhylidae,Cophylinae,Cophylinae,Cophyla,Cophyla berara,1,3,2840
Anura,Microhylidae,Cophylinae,Cophylinae,Cophyla,Cophyla occultans,0,0,0
Anura,Microhylidae,Cophylinae,Cophylinae,Cophyla,Cophyla phyllodactyla,1,4,4125
Anura,Microhylidae,Cophylinae,Cophylinae,Madecassophryne,Madecassophryne truebae,0,0,0
Anura,Microhylidae,Cophylinae,Cophylinae,Platypelis,Platypelis alticola,1,1,577
Anura,Microhylidae,Cophylinae,Cophylinae,Platypelis,Platypelis barbouri,1,3,2740
Anura,Microhylidae,Cophylinae,Cophylinae,Platypelis,Platypelis cowanii,0,0,0
Anura,Microhylidae,Cophylinae,Cophylinae,Platypelis,Platypelis grandis,1,8,6124
Anura,Microhylidae,Cophylinae,Cophylinae,Platypelis,Platypelis mavomavo,1,1,491
Anura,Microhylidae,Cophylinae,Cophylinae,Platypelis,Platypelis milloti,1,3,2767
Anura,Microhylidae,Cophylinae,Cophylinae,Platypelis,Platypelis olgae,0,0,0
Anura,Microhylidae,Cophylinae,Cophylinae,Platypelis,Platypelis pollicaris,1,3,2684
Anura,Microhylidae,Cophylinae,Cophylinae,Platypelis,Platypelis ravus,0,0,0
Anura,Microhylidae,Cophylinae,Cophylinae,Platypelis,Platypelis tetra,1,1,326
Anura,Microhylidae,Cophylinae,Cophylinae,Platypelis,Platypelis tsaratananaensis,1,1,576
Anura,Microhylidae,Cophylinae,Cophylinae,Platypelis,Platypelis tuberifera,1,3,2806
Anura,Microhylidae,Cophylinae,Cophylinae,Plethodontohyla,Plethodontohyla angulifera,0,0,0
Anura,Microhylidae,Cophylinae,Cophylinae,Plethodontohyla,Plethodontohyla bipunctata,1,3,2823
Anura,Microhylidae,Cophylinae,Cophylinae,Plethodontohyla,Plethodontohyla brevipes,1,6,5488
Anura,Microhylidae,Cophylinae,Cophylinae,Plethodontohyla,Plethodontohyla fonetana,1,3,2820
Anura,Microhylidae,Cophylinae,Cophylinae,Plethodontohyla,Plethodontohyla guentheri,1,3,2695
Anura,Microhylidae,Cophylinae,Cophylinae,Plethodontohyla,Plethodontohyla inguinalis,1,7,5757
Anura,Microhylidae,Cophylinae,Cophylinae,Plethodontohyla,Plethodontohyla mihanika,1,3,2777
Anura,Microhylidae,Cophylinae,Cophylinae,Plethodontohyla,Plethodontohyla notosticta,1,4,4147
Anura,Microhylidae,Cophylinae,Cophylinae,Plethodontohyla,Plethodontohyla ocellata,1,2,2218
Anura,Microhylidae,Cophylinae,Cophylinae,Plethodontohyla,Plethodontohyla tuberata,1,3,2779
Anura,Microhylidae,Cophylinae,Cophylinae,Rhombophryne,Rhombophryne alluaudi,1,6,5293
Anura,Microhylidae,Cophylinae,Cophylinae,Rhombophryne,Rhombophryne coronata,1,3,2781
Anura,Microhylidae,Cophylinae,Cophylinae,Rhombophryne,Rhombophryne coudreaui,1,2,895
Anura,Microhylidae,Cophylinae,Cophylinae,Rhombophryne,Rhombophryne guentherpetersi,0,0,0
